,Age,Foward,Midfielder,Defender,Goals,Assists,npxG+xA,Passes Completed,Key Passes,Passes into Final Third,Live-ball passes,Through Balls,Ground passes,Shot-Creating Actions,Goal-Creating Actions,Tackles Won,Dribblers Tackled,% of dribblers tackled,Successful Pressures,Successful Pressure %,Blocks,Dribbles Completed,Progressive Carries,Dispossessed,Ball Recoveries,Market value
1125,29,0,1,0,0.0,0.12,0.17,86.86,1.3,7.05,91.59,0.33,79.23,2.85,0.29,2.08,0.98,0.33299999999999996,6.32,0.309,1.84,2.08,9.83,1.79,9.5,55.0
1126,30,0,0,1,0.06,0.14,0.19,58.05,1.66,4.81,60.62,0.14,42.62,2.85,0.19,1.69,0.8,0.518,4.04,0.322,1.27,1.47,5.92,1.44,7.99,18.0
1127,30,0,0,1,0.14,0.05,0.27,44.03,1.57,2.17,44.26,0.05,33.85,3.05,0.23,1.02,0.56,0.33299999999999996,3.51,0.268,2.08,0.65,5.41,1.43,7.45,15.0
1128,26,0,1,0,0.19,0.23,0.22,37.21,1.25,2.64,41.7,0.09,33.5,2.25,0.32,1.48,0.95,0.513,5.63,0.337,1.53,0.97,5.09,1.53,7.69,80.0
1129,25,1,0,0,0.0,0.07,0.13,22.7,0.92,1.63,31.35,0.07,20.99,1.99,0.14,2.13,0.64,0.36,5.82,0.252,1.13,1.7,4.26,2.62,6.81,2.8
1130,25,0,1,0,0.2,0.15,0.25,21.11,0.84,1.33,28.24,0.0,17.81,1.43,0.3,0.59,0.39,0.29600000000000004,5.9,0.302,1.43,0.69,2.56,1.82,6.69,3.5
1131,24,1,0,0,0.38,0.2,0.37,30.51,1.08,1.26,37.74,0.06,30.33,3.1,0.53,0.38,0.38,0.406,2.87,0.24,1.11,2.66,6.35,2.2,4.8,85.0
1132,24,1,0,0,0.34,0.11,0.51,20.23,0.86,0.92,26.72,0.11,19.25,2.24,0.4,0.86,0.4,0.35,4.2,0.253,1.55,2.24,4.6,2.13,4.25,28.0
1133,28,1,0,0,0.0,0.19,0.23,12.05,0.58,0.19,15.36,0.19,10.89,2.14,0.39,0.19,0.0,0.0,3.3,0.187,0.58,2.72,1.36,1.75,2.72,10.0
1134,31,0,0,1,0.0,0.0,0.11,44.61,0.7,3.01,43.14,0.0,33.13,1.47,0.07,1.68,1.33,0.679,4.62,0.299,1.82,0.63,4.13,0.28,6.09,5.0
1135,29,0,1,0,0.18,0.55,0.48,46.39,2.4,3.33,56.55,0.18,40.29,4.44,0.92,0.74,0.55,0.231,6.1,0.292,1.29,0.92,5.91,2.22,8.5,12.0
1136,26,0,0,1,0.03,0.03,0.06,52.57,0.36,4.15,56.07,0.03,43.44,0.96,0.08,1.37,1.22,0.485,3.03,0.313,1.53,0.34,4.17,0.47,8.4,35.0
1137,28,0,1,0,0.04,0.0,0.08,43.22,0.32,3.46,48.44,0.11,39.83,0.99,0.07,1.8,0.95,0.5,5.08,0.341,1.34,1.13,4.63,0.78,9.92,10.0
1138,26,0,1,0,0.64,0.34,0.69,35.26,1.48,2.95,43.38,0.2,31.62,2.75,0.54,1.03,0.25,0.185,5.07,0.254,1.43,0.98,4.67,1.87,7.18,23.0
1139,30,0,0,1,0.0,0.12,0.17,61.9,1.57,3.49,63.56,0.06,47.55,3.03,0.29,1.11,0.96,0.47100000000000003,3.23,0.331,1.54,0.7,5.27,0.73,7.57,8.0
1140,28,1,0,0,0.0,0.0,0.25,19.46,0.98,1.12,30.65,0.0,20.44,1.82,0.28,0.56,0.0,0.0,4.06,0.203,1.26,0.98,3.64,1.82,8.82,1.7
1141,26,1,0,0,0.07,0.04,0.25,33.03,0.85,3.18,40.16,0.04,27.82,2.36,0.22,0.52,0.37,0.256,4.03,0.27899999999999997,1.85,1.66,5.8,2.25,8.24,4.0
1142,30,1,0,0,0.17,0.06,0.39,24.32,1.72,2.52,28.22,0.06,18.93,3.38,0.11,0.86,0.29,0.192,5.56,0.282,1.03,0.8,4.02,1.55,5.33,3.0
1143,32,1,0,0,0.46,0.08,0.53,23.76,1.39,0.77,30.26,0.15,20.12,3.25,0.31,0.39,0.08,0.077,3.71,0.276,0.77,1.47,3.02,1.39,4.57,7.5
1144,25,0,1,0,0.0,0.17,0.17,31.36,0.17,2.9,38.52,0.0,25.23,0.85,0.17,1.53,0.85,0.455,3.75,0.265,0.68,1.36,3.58,0.34,11.42,15.0
1145,26,1,0,0,0.18,0.12,0.3,25.95,0.98,1.72,31.6,0.06,23.87,2.82,0.25,0.67,0.43,0.5,3.37,0.27399999999999997,0.98,1.53,5.4,2.7,5.58,4.0
1146,26,0,0,1,0.0,0.0,0.03,79.56,0.05,6.1,80.71,0.0,75.26,0.65,0.0,0.74,0.55,0.632,2.17,0.29600000000000004,1.99,0.14,5.82,0.05,7.99,10.0
1147,27,0,0,1,0.18,0.05,0.12,66.41,0.2,5.04,69.94,0.18,60.59,0.53,0.13,0.8,0.43,0.447,2.36,0.308,1.83,0.2,4.11,0.18,7.8,75.0
1148,25,0,1,0,0.1,0.0,0.12,27.94,0.24,1.64,33.01,0.0,23.93,1.06,0.15,1.55,0.82,0.36200000000000004,4.69,0.28,2.18,0.19,1.5,0.82,7.88,3.0
1149,30,0,1,0,0.02,0.02,0.07,52.29,0.63,6.43,57.66,0.04,45.92,1.75,0.15,1.47,0.76,0.337,6.15,0.321,1.32,0.28,4.29,0.32,11.46,23.0
1150,30,1,0,0,0.22,0.22,0.58,18.33,0.81,0.59,21.87,0.15,17.59,1.63,0.3,0.44,0.15,0.4,3.47,0.32899999999999996,0.74,0.96,3.25,1.77,3.4,9.0
1151,34,0,0,1,0.12,0.12,0.12,28.44,0.58,2.48,32.78,0.0,18.81,1.16,0.17,0.79,0.62,0.395,2.89,0.28,1.32,0.04,2.4,0.41,7.44,1.0
1152,23,0,0,1,0.13,0.04,0.09,42.79,0.08,2.21,47.13,0.04,36.48,0.17,0.04,0.71,0.58,0.7,3.84,0.365,1.75,0.21,1.54,0.25,9.6,4.0
1153,29,0,0,1,0.09,0.0,0.09,50.97,0.22,3.77,58.23,0.12,43.24,0.81,0.12,1.34,0.97,0.517,4.21,0.371,1.81,0.22,2.34,0.25,13.65,13.0
1154,23,0,1,0,0.16,0.0,0.08,36.1,0.16,2.31,40.22,0.0,31.32,0.66,0.0,0.99,0.16,0.16699999999999998,3.46,0.273,0.82,0.16,3.13,1.32,8.41,5.0
1155,26,1,0,0,0.0,0.15,0.44,26.45,1.63,1.48,33.4,0.0,24.98,3.1,0.15,0.74,0.74,0.41700000000000004,2.66,0.254,1.33,1.48,5.32,2.07,7.24,2.0
1156,30,0,0,1,0.0,0.1,0.15,42.72,0.41,2.64,45.15,0.0,34.3,0.61,0.1,1.22,1.22,0.48,4.16,0.285,2.03,0.0,3.25,0.41,8.42,2.0
1157,22,0,1,0,0.21,0.08,0.3,46.95,2.33,3.1,49.71,0.3,44.19,4.29,0.55,0.72,0.38,0.31,4.67,0.254,0.34,1.02,7.56,1.36,6.41,40.0
1158,24,1,0,0,0.48,0.18,0.44,23.57,1.3,1.24,27.9,0.06,21.43,2.91,0.36,0.85,0.3,0.294,5.3,0.268,1.3,0.85,3.6,1.39,4.54,13.0
1159,25,0,0,1,0.0,0.0,0.05,32.39,0.26,1.5,35.13,0.0,27.24,0.59,0.0,0.2,0.13,0.2,1.37,0.309,2.15,0.07,1.69,0.07,7.62,5.0
1160,22,0,1,0,0.0,0.03,0.09,45.61,0.41,4.15,50.35,0.09,39.18,1.36,0.06,1.13,0.59,0.37,4.24,0.28800000000000003,1.36,0.39,4.47,0.53,9.1,20.0
1161,20,1,0,0,0.26,0.17,0.63,18.62,1.29,0.34,23.1,0.0,17.33,2.76,0.26,0.43,0.52,0.316,5.09,0.242,1.55,2.07,4.48,1.81,4.22,22.0
1162,19,0,0,1,0.0,0.13,0.03,40.17,0.39,3.92,47.22,0.13,31.61,0.91,0.13,0.91,0.72,0.478,3.46,0.363,2.02,0.07,2.48,0.13,6.66,6.0
1163,25,0,0,1,0.09,0.06,0.1,39.87,0.37,3.14,49.67,0.03,33.44,0.86,0.09,1.14,0.83,0.5920000000000001,4.6,0.371,1.91,0.23,2.29,0.4,10.37,10.0
1164,29,0,0,1,0.0,0.12,0.14,39.36,1.5,2.08,37.33,0.0,27.67,2.37,0.23,0.98,1.04,0.581,3.94,0.34,2.2,0.29,3.18,0.52,7.12,4.0
1165,31,0,0,1,0.06,0.0,0.15,32.85,0.58,1.74,36.39,0.0,26.29,1.16,0.0,1.22,1.29,0.7140000000000001,4.05,0.28600000000000003,1.8,1.03,2.83,1.29,6.43,1.2
1166,25,1,0,0,0.19,0.05,0.21,10.13,0.57,0.81,15.51,0.05,10.37,1.76,0.33,0.9,0.29,0.24,5.61,0.254,1.38,0.71,2.33,1.05,6.37,2.5
1167,20,1,0,0,0.33,0.11,0.39,29.02,0.83,1.33,35.04,0.17,28.24,2.64,0.42,0.42,0.31,0.297,3.75,0.29100000000000004,0.5,1.61,6.71,1.69,4.72,50.0
1168,25,0,0,1,0.04,0.0,0.06,34.62,0.33,2.05,39.02,0.04,27.87,0.73,0.0,1.32,0.84,0.40399999999999997,3.74,0.294,2.02,0.26,1.8,0.44,8.22,20.0
1169,22,0,1,0,0.3,0.2,0.55,42.41,2.58,3.61,47.81,0.23,40.34,4.82,0.38,1.06,0.5,0.263,6.16,0.28800000000000003,1.19,1.44,8.23,1.77,6.34,75.0
1170,29,0,0,1,0.09,0.05,0.21,44.58,0.75,2.66,45.7,0.0,37.2,1.36,0.14,1.03,0.93,0.488,4.67,0.285,2.38,0.65,5.75,0.75,7.43,2.5
1171,29,1,0,0,0.24,0.18,0.54,11.88,0.88,0.47,15.88,0.0,10.53,2.06,0.41,0.59,0.18,0.273,5.35,0.284,0.71,1.29,2.0,1.41,2.88,3.0
1172,21,0,1,0,0.0,0.07,0.3,20.64,0.67,1.96,26.72,0.13,21.59,2.43,0.54,1.01,0.61,0.34600000000000003,5.06,0.315,0.67,1.96,5.53,1.35,5.33,5.0
1173,27,0,1,0,0.04,0.18,0.2,77.6,1.23,8.31,83.73,0.35,73.3,2.82,0.32,2.01,0.7,0.377,6.45,0.35100000000000003,0.81,2.18,10.0,1.83,7.89,45.0
1174,31,0,1,0,0.13,0.13,0.23,38.66,1.57,3.18,48.29,0.17,36.15,2.93,0.25,1.15,0.47,0.22,5.77,0.275,0.51,0.59,4.46,0.76,9.29,4.0
1175,22,1,0,0,0.22,0.22,0.53,19.35,1.67,2.48,24.36,0.22,17.78,4.53,0.43,1.35,0.32,0.207,5.66,0.26899999999999996,1.4,2.91,5.66,3.66,6.31,30.0
1176,25,1,0,0,0.5,0.2,0.36,25.4,1.76,2.01,29.77,0.3,23.04,3.26,0.35,0.55,0.4,0.242,3.36,0.205,1.1,1.05,5.82,1.71,6.48,15.0
1177,25,0,1,0,0.13,0.13,0.14,27.01,0.77,3.33,38.15,0.26,19.46,2.82,0.26,1.28,0.51,0.33299999999999996,2.18,0.14800000000000002,1.66,1.79,3.07,0.9,10.88,13.0
1178,24,0,0,1,0.03,0.0,0.15,30.3,0.72,2.2,32.29,0.0,20.49,1.63,0.0,1.69,1.09,0.545,5.46,0.305,1.96,0.75,4.07,1.03,9.42,12.0
1179,25,0,1,0,0.16,0.16,0.2,24.43,0.78,1.4,30.96,0.0,21.62,2.02,0.23,1.09,0.7,0.29,5.68,0.22699999999999998,3.19,1.32,3.27,2.41,6.46,3.5
1180,24,0,1,0,0.18,0.06,0.22,21.16,0.96,1.14,31.14,0.06,19.48,1.86,0.3,0.72,0.24,0.114,4.27,0.213,0.72,0.9,4.03,1.02,6.97,7.0
1181,36,0,0,1,0.11,0.05,0.17,39.07,0.59,2.18,38.75,0.0,23.74,1.44,0.16,1.7,1.81,0.5760000000000001,3.89,0.292,2.18,0.75,3.3,0.85,8.2,1.0
1182,30,0,1,0,0.27,0.14,0.45,34.86,0.95,4.08,41.66,0.54,31.45,2.86,0.68,0.68,0.41,0.25,4.22,0.233,2.45,0.41,4.77,0.68,6.54,8.0
1183,24,0,0,1,0.0,0.11,0.12,38.94,0.75,2.15,39.9,0.0,31.11,2.25,0.11,0.75,0.54,0.35700000000000004,3.22,0.259,2.15,0.54,2.57,0.32,6.54,12.0
1184,32,0,0,1,0.08,0.03,0.08,66.3,0.26,3.73,73.12,0.23,57.56,0.8,0.05,1.24,0.64,0.431,3.65,0.371,1.72,0.23,4.86,0.23,11.22,12.0
1185,30,1,0,0,0.11,0.05,0.27,17.65,1.09,1.04,24.1,0.0,16.12,1.97,0.11,0.71,0.33,0.207,3.5,0.242,2.3,1.26,3.83,1.64,6.78,3.0
1186,32,0,0,1,0.0,0.15,0.13,30.46,1.91,2.13,32.48,0.04,20.02,2.81,0.26,0.56,0.64,0.37,2.62,0.256,2.02,0.34,2.73,0.37,7.52,3.0
1187,26,0,0,1,0.02,0.07,0.13,42.8,1.23,4.37,44.79,0.0,28.53,1.92,0.12,1.3,1.3,0.51,3.22,0.271,2.41,0.32,2.68,0.52,8.86,17.0
1188,22,0,1,0,0.28,0.0,0.24,30.32,0.28,1.67,37.14,0.0,31.58,0.83,0.0,2.36,0.7,0.278,6.12,0.237,1.25,2.23,4.45,1.95,7.09,1.0
1189,32,0,0,1,0.19,0.14,0.18,31.1,0.79,1.26,31.24,0.05,24.34,2.19,0.37,1.12,0.61,0.382,3.4,0.264,1.35,0.05,2.8,0.47,4.76,7.0
1190,22,0,1,0,0.11,0.11,0.17,50.56,0.98,6.05,56.03,0.11,47.3,2.37,0.22,1.12,0.39,0.311,4.43,0.335,1.17,0.89,7.61,1.56,8.03,22.0
1191,24,0,1,0,0.11,0.07,0.26,41.53,1.27,3.7,49.01,0.11,38.48,2.54,0.33,0.87,0.4,0.244,5.85,0.36200000000000004,1.85,1.13,5.34,1.56,9.04,20.0
1192,28,1,0,0,0.27,0.17,0.39,30.45,1.75,1.27,36.34,0.07,28.73,4.39,0.41,0.82,0.55,0.262,3.81,0.275,0.93,1.51,8.85,1.58,5.31,30.0
1193,27,0,1,0,0.0,0.0,0.09,56.93,0.8,7.42,63.07,0.0,45.15,1.66,0.0,1.17,0.67,0.423,3.8,0.337,1.78,0.43,3.99,0.67,11.35,3.5
1194,20,1,0,0,0.42,0.14,0.29,13.35,0.49,0.49,16.0,0.07,12.44,1.33,0.21,0.56,0.07,0.14300000000000002,4.33,0.249,0.84,0.77,1.96,0.7,3.7,4.5
1195,32,0,0,1,0.05,0.07,0.1,29.82,0.74,3.44,34.62,0.1,18.29,1.58,0.1,1.2,1.03,0.457,2.89,0.335,2.01,0.55,3.06,0.5,9.18,2.5
1196,27,0,0,1,0.03,0.03,0.12,57.15,0.32,4.4,64.85,0.05,48.79,1.11,0.19,0.66,0.53,0.513,2.2,0.41100000000000003,1.49,0.27,5.33,0.21,8.68,27.0
1197,25,0,0,1,0.05,0.09,0.1,37.27,0.82,1.69,39.24,0.0,30.64,1.6,0.14,1.69,0.96,0.42,5.4,0.38799999999999996,2.47,0.96,4.25,0.69,6.31,3.5
1198,22,0,0,1,0.05,0.03,0.07,59.38,0.28,3.75,62.55,0.0,55.05,0.89,0.15,0.71,0.48,0.594,3.04,0.34,1.54,0.2,3.29,0.1,8.33,70.0
1199,26,0,1,0,0.47,0.24,0.32,22.12,0.95,1.54,28.27,0.12,21.05,2.25,0.59,0.35,0.24,0.33299999999999996,3.9,0.201,1.06,0.24,4.02,1.77,4.26,3.0
1200,28,0,0,1,0.0,0.0,0.06,42.77,0.15,1.7,46.43,0.0,36.76,0.4,0.05,0.8,0.55,0.611,4.76,0.36,1.75,0.05,1.5,0.05,6.76,3.0
1201,27,0,0,1,0.08,0.0,0.08,33.37,0.08,1.4,38.04,0.0,28.47,0.7,0.08,1.01,0.47,0.429,3.81,0.368,2.64,0.0,1.94,0.23,7.47,4.0
1202,29,0,0,1,0.0,0.11,0.08,47.15,0.75,3.86,48.92,0.05,38.03,1.34,0.16,1.34,0.86,0.593,3.49,0.314,2.25,0.64,3.43,0.48,7.83,7.5
1203,30,1,0,0,0.71,0.0,0.39,10.89,0.36,0.8,14.22,0.04,9.42,0.98,0.13,0.31,0.09,0.222,3.56,0.252,0.84,1.16,1.33,1.51,3.33,2.5
1204,26,0,1,0,0.17,0.17,0.24,24.8,1.51,0.7,33.21,0.1,23.05,3.12,0.5,0.77,0.27,0.33299999999999996,3.69,0.298,1.31,2.01,7.81,3.05,6.0,15.0
1205,22,0,1,0,0.25,0.11,0.29,25.61,1.0,2.33,32.32,0.18,22.13,2.22,0.22,0.83,0.43,0.245,4.05,0.26,1.54,0.9,3.3,0.97,7.46,12.0
1206,24,0,0,1,0.03,0.03,0.11,31.73,0.68,2.49,35.04,0.0,21.39,1.38,0.12,1.81,1.41,0.505,4.76,0.294,2.67,0.49,3.56,0.77,7.7,22.0
1207,26,0,1,0,0.06,0.06,0.14,26.1,0.85,2.67,31.43,0.03,20.18,1.93,0.15,1.7,0.73,0.298,5.92,0.265,1.55,1.32,3.22,1.14,9.31,20.0
1208,28,1,0,0,0.44,0.17,0.66,12.64,0.83,0.61,13.53,0.0,11.37,1.88,0.5,0.33,0.11,0.154,3.75,0.259,0.44,0.28,0.88,0.99,2.93,35.0
1209,21,0,0,1,0.0,0.07,0.09,34.4,0.8,1.47,34.93,0.07,26.6,1.53,0.27,1.13,1.0,0.536,3.27,0.278,2.4,1.53,5.73,1.0,5.67,22.0
1210,24,0,0,1,0.04,0.0,0.04,42.82,0.17,2.74,47.01,0.04,36.92,0.38,0.0,1.5,0.9,0.618,3.29,0.332,1.24,0.26,3.46,0.21,7.05,4.5
1211,33,1,0,0,0.36,0.15,0.4,29.63,1.98,2.74,35.06,0.3,24.1,3.5,0.36,0.3,0.15,0.17600000000000002,3.96,0.295,0.81,1.07,4.41,1.32,5.43,5.0
1212,26,0,1,0,0.18,0.0,0.21,50.1,0.35,3.52,57.83,0.0,45.7,1.41,0.18,1.23,0.88,0.33299999999999996,6.33,0.3670000000000001,1.23,0.7,5.27,1.05,11.07,1.2
1213,21,0,1,0,0.0,0.07,0.1,52.0,0.95,5.69,58.48,0.07,48.46,2.59,0.24,2.42,1.19,0.289,7.5,0.285,1.91,1.5,4.26,1.43,9.64,17.0
1214,21,0,0,1,0.03,0.0,0.06,48.74,0.16,3.24,57.31,0.0,43.35,0.69,0.08,1.04,0.63,0.5,3.85,0.358,1.92,0.63,2.55,0.41,10.77,28.0
1215,25,1,0,0,0.2,0.07,0.31,13.52,0.77,1.2,18.77,0.03,9.47,2.07,0.3,0.27,0.13,0.267,2.04,0.252,0.33,0.33,1.57,1.04,2.88,25.0
1216,22,0,0,1,0.0,0.09,0.17,48.29,0.61,3.68,48.9,0.18,35.58,1.49,0.18,0.96,0.79,0.375,3.59,0.218,2.37,0.88,5.17,0.53,7.27,4.5
1217,32,0,1,0,0.0,0.04,0.04,31.69,0.31,3.3,36.83,0.04,26.19,0.98,0.08,2.36,1.06,0.37,5.62,0.297,1.45,0.86,2.47,1.06,10.8,2.5
1218,32,0,0,1,0.11,0.0,0.03,47.49,0.11,2.06,51.94,0.0,38.71,0.11,0.0,0.54,0.33,0.33299999999999996,3.04,0.311,1.41,0.22,1.73,0.11,8.57,1.5
1219,24,0,1,0,0.07,0.0,0.12,76.75,1.12,6.76,80.2,0.03,72.16,2.67,0.17,1.01,0.54,0.302,4.87,0.287,1.05,0.74,6.32,0.57,7.57,10.0
1220,27,0,1,0,0.05,0.18,0.22,43.72,1.87,4.02,46.55,0.1,32.89,3.03,0.25,1.16,0.56,0.33799999999999997,5.94,0.335,1.21,0.35,3.46,0.68,12.1,19.0
1221,25,0,1,0,0.03,0.19,0.15,30.99,0.85,3.26,39.18,0.19,27.13,1.74,0.25,1.33,0.66,0.41200000000000003,4.62,0.295,2.12,0.32,3.04,0.79,9.87,7.5
1222,24,0,0,1,0.0,0.14,0.12,34.83,0.8,2.22,40.55,0.14,26.07,1.61,0.14,1.75,1.32,0.452,5.68,0.302,2.93,1.56,4.16,0.95,9.65,4.5
1223,27,1,0,0,0.37,0.12,0.31,22.1,1.4,1.34,27.34,0.12,19.97,2.92,0.37,0.49,0.37,0.231,5.54,0.27,1.22,1.28,1.83,1.16,5.18,7.0
1224,25,0,0,1,0.29,0.13,0.19,40.18,0.84,2.23,44.26,0.13,33.82,1.64,0.34,1.26,0.84,0.513,3.41,0.27899999999999997,1.26,0.67,4.51,0.76,8.97,12.0
1225,33,0,0,1,0.1,0.1,0.12,38.0,0.19,2.14,43.08,0.06,30.74,0.7,0.1,0.67,0.38,0.48,2.17,0.315,1.79,0.16,1.06,0.19,10.2,3.2
1226,30,1,0,0,0.2,0.13,0.51,12.24,0.85,0.98,17.26,0.07,8.6,2.15,0.59,0.39,0.07,0.16699999999999998,3.0,0.293,0.59,0.91,0.78,1.95,4.04,3.0
1227,30,0,1,0,0.16,0.0,0.06,39.01,0.32,4.69,44.68,0.0,35.77,0.81,0.16,0.65,0.49,0.25,5.02,0.298,3.08,2.1,3.24,1.78,10.52,2.3
1228,22,1,0,0,0.1,0.1,0.18,33.66,1.0,2.3,39.46,0.0,31.17,2.7,0.3,1.4,0.4,0.19,6.19,0.258,2.2,1.8,4.69,2.2,7.79,2.5
1229,21,0,0,1,0.06,0.06,0.12,55.29,0.55,4.07,56.16,0.06,42.97,1.29,0.18,1.6,1.17,0.5760000000000001,4.19,0.34299999999999997,1.97,0.86,4.87,0.62,9.31,8.0
1230,27,1,0,0,0.51,0.23,0.61,31.73,2.53,2.06,36.42,0.23,31.06,4.52,0.74,0.23,0.05,0.087,2.48,0.242,0.42,2.18,6.84,2.34,4.73,45.0
1231,26,0,0,1,0.13,0.0,0.13,36.94,0.44,2.4,41.17,0.0,28.4,0.95,0.06,1.08,0.82,0.565,3.61,0.315,1.96,0.76,2.66,1.08,7.27,5.0
1232,23,0,0,1,0.09,0.05,0.08,41.1,0.09,1.8,43.13,0.0,36.57,0.61,0.14,0.99,0.38,0.348,3.54,0.285,1.37,0.09,1.23,0.33,7.28,28.0
1233,22,0,0,1,0.0,0.0,0.09,43.24,0.33,2.71,46.09,0.05,34.63,1.05,0.1,1.09,0.86,0.409,2.47,0.255,1.81,1.05,4.9,0.76,6.99,9.0
1234,33,0,0,1,0.05,0.0,0.02,47.43,0.11,2.16,52.01,0.05,42.57,0.27,0.0,0.81,0.65,0.462,2.27,0.396,1.24,0.38,1.73,0.27,8.74,1.2
1235,28,0,0,1,0.05,0.08,0.07,36.61,0.24,3.12,42.41,0.03,30.48,0.64,0.11,0.78,0.51,0.40399999999999997,2.39,0.365,2.42,0.21,2.04,0.11,8.46,25.0
1236,31,1,0,0,0.43,0.31,0.67,15.59,1.55,0.74,22.79,0.16,14.11,3.38,0.65,0.65,0.19,0.462,3.5,0.28,0.96,1.67,4.74,2.57,4.25,12.0
1237,33,0,1,0,0.14,0.0,0.14,55.85,1.24,4.84,63.32,0.14,47.42,3.18,0.0,1.38,0.55,0.28600000000000003,5.81,0.275,1.66,0.69,5.25,1.11,11.2,1.2
1238,28,1,0,0,0.25,0.0,0.37,17.7,0.87,0.62,20.69,0.0,17.58,2.24,0.0,0.37,0.25,0.28600000000000003,2.99,0.192,0.5,1.87,2.12,2.24,3.37,10.0
1239,22,0,1,0,0.28,0.0,0.08,39.31,0.56,3.51,44.79,0.28,36.79,0.84,0.0,1.68,0.42,0.16699999999999998,8.71,0.28800000000000003,1.26,0.98,4.63,3.23,7.02,7.0
1240,26,0,1,0,0.04,0.04,0.09,41.19,0.41,3.89,48.0,0.16,36.49,1.13,0.08,1.58,0.85,0.368,5.67,0.304,1.78,0.77,3.48,0.93,8.59,5.0
1241,22,0,0,1,0.11,0.0,0.1,31.65,0.34,1.35,36.38,0.0,27.82,0.9,0.0,1.35,0.9,0.727,4.51,0.47100000000000003,1.69,0.56,1.91,0.34,8.56,1.0
1242,27,0,1,0,0.13,0.0,0.2,24.01,1.01,1.73,28.89,0.07,23.0,2.64,0.2,1.11,0.52,0.25,4.53,0.237,1.07,1.17,4.79,1.66,6.84,17.5
1243,29,0,0,1,0.04,0.08,0.12,46.92,1.22,3.1,49.95,0.08,34.87,1.77,0.08,1.37,1.02,0.44799999999999995,4.16,0.34,1.49,0.47,3.38,0.79,8.95,1.8
1244,35,0,1,0,0.05,0.16,0.11,47.77,1.03,4.78,55.53,0.0,41.15,2.06,0.27,0.98,0.92,0.447,3.91,0.244,1.3,0.71,4.23,0.49,12.97,0.9
1245,27,0,1,0,0.05,0.16,0.23,41.18,0.92,3.03,46.71,0.11,38.15,2.0,0.22,1.19,0.43,0.258,4.33,0.223,1.79,1.14,5.69,1.19,8.13,3.8
1246,26,0,1,0,0.0,0.04,0.09,38.86,0.73,3.16,40.09,0.15,26.67,1.73,0.19,1.39,1.23,0.5820000000000001,3.85,0.324,2.08,0.69,4.93,0.85,7.89,2.5
1247,26,0,1,0,0.0,0.21,0.34,39.57,0.85,2.98,41.49,0.0,30.53,2.34,0.32,1.38,1.17,0.44,4.68,0.308,2.34,0.96,4.57,1.17,8.09,3.5
1248,29,0,0,1,0.0,0.0,0.04,46.77,0.37,1.49,53.48,0.0,39.88,0.37,0.0,0.93,0.19,0.5,3.17,0.47200000000000003,1.3,0.19,0.93,0.37,9.32,1.6
1249,33,0,0,1,0.0,0.04,0.03,37.01,0.35,2.36,38.79,0.0,27.14,0.81,0.12,1.24,0.74,0.452,3.06,0.28,2.09,0.62,3.25,0.74,8.9,1.2
1250,25,0,1,0,0.11,0.08,0.2,41.31,0.84,5.75,51.79,0.11,36.73,2.35,0.39,1.76,0.64,0.307,6.51,0.345,1.68,1.06,3.58,1.4,9.5,40.0
1251,24,1,0,0,0.3,0.21,0.41,25.44,1.77,1.22,31.23,0.06,23.0,3.38,0.46,0.52,0.21,0.179,3.38,0.25,1.07,1.1,4.54,2.01,6.15,70.0
1252,37,0,1,0,0.0,0.22,0.11,29.54,0.88,2.2,36.54,0.0,25.3,1.71,0.28,0.61,0.44,0.242,4.3,0.252,1.43,1.1,2.7,1.38,7.88,0.3
1253,28,0,1,0,0.0,0.0,0.15,38.64,1.03,4.73,47.45,0.16,32.88,2.07,0.05,1.14,0.43,0.205,4.24,0.195,1.74,0.33,3.91,0.87,11.25,2.0
1254,21,1,0,0,0.05,0.1,0.25,28.15,1.35,2.6,36.65,0.2,26.3,3.15,0.35,1.45,0.9,0.237,7.35,0.254,2.15,2.1,5.65,2.35,7.65,20.0
1255,32,0,1,0,0.03,0.09,0.13,46.43,1.07,4.88,54.33,0.13,37.96,2.17,0.25,1.7,0.82,0.292,4.97,0.289,1.89,1.2,2.86,0.94,10.89,2.0
1256,26,0,0,1,0.13,0.0,0.12,60.88,0.19,3.7,63.51,0.02,55.72,0.81,0.02,0.77,0.58,0.5870000000000001,2.4,0.34700000000000003,1.71,0.19,4.2,0.28,7.64,60.0
1257,25,0,1,0,0.39,0.2,0.45,17.1,1.18,1.77,25.55,0.0,14.35,2.95,0.2,1.18,0.79,0.308,5.11,0.27399999999999997,1.57,0.39,2.75,0.79,7.47,0.9
1258,25,0,1,0,0.12,0.0,0.15,33.99,1.57,2.06,38.59,0.0,30.97,3.39,0.24,0.73,0.6,0.556,1.94,0.174,1.09,0.85,3.87,0.73,7.5,1.5
1259,25,1,0,0,0.14,0.14,0.3,18.71,1.27,1.08,25.59,0.0,16.27,2.67,0.32,0.81,0.41,0.281,3.57,0.247,1.04,1.99,5.42,2.17,6.33,9.0
1260,31,0,1,0,0.0,0.24,0.33,85.48,2.32,7.69,89.63,0.12,76.69,4.4,0.24,0.24,0.49,0.4,3.79,0.295,0.37,1.34,5.01,1.71,11.11,18.0
